Array Length, Radix Sort, QR Sort
1136000,34.466667,29.133333
1137000,34.333333,29.866667
1138000,34.833333,29.633333
1139000,34.6,30.133333
1140000,32.9,28.133333
1141000,34.566667,29.633333
1142000,34.9,30.2
1143000,34.766667,29.933333
1144000,34.633333,29.966667
1145000,34.133333,29.7
1146000,35.233333,30.3
1147000,35.333333,30.133333
1148000,35.366667,29.9
1149000,35.333333,30.366667
1150000,32.9,28.533333
1151000,35.066667,30.366667
1152000,35.1,29.733333
1153000,35.533333,30.233333
1154000,35.966667,30.633333
1155000,34.7,30.133333
1156000,35.1,30.266667
1157000,35.566667,30.633333
1158000,36,30.9
1159000,35.6,30.633333
1160000,33.366667,29.066667
1161000,36.166667,31.2
1162000,36.966667,31.833333
1163000,35.966667,31.1
1164000,36.166667,31.066667
1165000,43.966667,30.4
1166000,36.566667,31.733333
1167000,36.533333,32.066667
1168000,36.333333,31.2
1169000,36.166667,31
1170000,33.766667,29.866667
1171000,36.633333,31.9
1172000,36.433333,31.333333
1173000,36.6,31.633333
1174000,36.7,31.533333
1175000,35.466667,31.033333
1176000,36.966667,31.933333
1177000,36.866667,32
1178000,36.666667,31.6
1179000,36.433333,31.166667
1180000,34.2,29.866667
1181000,37.2,32.266667
1182000,36.9,32.133333
1183000,36.7,31.666667
1184000,37.466667,32.333333
1185000,36.8,31.733333
1186000,37.2,32.033333
1187000,37.866667,32.5
1188000,37.766667,32.766667
1189000,37.966667,32.733333
1190000,35.233333,30.466667
1191000,37.866667,32.8
1192000,37.866667,32.666667
1193000,37.966667,33.266667
1194000,37.9,32.8
1195000,37.166667,31.7
1196000,38.466667,32.666667
1197000,38,32.633333
1198000,38.366667,33.033333
1199000,38.233333,33.166667
1200000,35.666667,31
1201000,38.2,33.233333
1202000,38.333333,33.166667
1203000,37.5,32.366667
1204000,37.766667,32.533333
1205000,37.066667,31.9
1206000,38.133333,33.066667
1207000,38.133333,32.8
1208000,38.066667,33.1
1209000,38.266667,33.1
1210000,35.833333,31.033333
1211000,38.833333,33.8
1212000,37.833333,33.7
1213000,38.4,33.133333
1214000,38.6,33.6
1215000,37.633333,32.8
1216000,38.866667,33.7
1217000,38.866667,33.666667
1218000,38.6,33.5
1219000,38.8,33.366667
1220000,36.133333,31.2
1221000,38.9,33.8
1222000,38.9,33.533333
1223000,39.033333,33.4
1224000,39.3,34.133333
1225000,38.233333,33.166667
1226000,39.233333,33.966667
1227000,39.033333,34
1228000,39.366667,33.8
1229000,39.166667,34.033333
1230000,36.733333,31.8
1231000,39.5,34.233333
1232000,39.366667,34.166667
1233000,40.033333,34.333333
1234000,39.433333,34.466667
1235000,38.8,33.233333
1236000,39.6,34.5
1237000,39.6,34.066667
1238000,41.033333,35.7
1239000,39.966667,34.9
1240000,46.566667,32.6
1241000,39.866667,34.6
1242000,39.766667,34.833333
1243000,40,34.466667
1244000,40.133333,34.9
1245000,39.666667,34.5
1246000,40.466667,34.933333
1247000,40.4,35.133333
1248000,40.9,35.733333
1249000,40.566667,35.233333
1250000,37.966667,32.833333
1251000,40.6,35.8
1252000,41.133333,35.233333
1253000,40.666667,35.466667
1254000,40.766667,35.533333
1255000,40.033333,34.8
1256000,41.366667,36.033333
1257000,41.166667,35.3
1258000,41.2,35.6
1259000,44.5,37.966667
1260000,38.2,33.333333
1261000,41.466667,36.066667
1262000,41.3,36.2
1263000,41.266667,36.166667
1264000,42,36.366667
1265000,40.733333,35.4
1266000,41.933333,35.633333
1267000,41.966667,36
1268000,41.6,36.366667
1269000,42.4,36.833333
1270000,38.8,33.733333
1271000,41.833333,36.266667
1272000,42,36.4
1273000,42.5,36.533333
1274000,42.233333,36.6
1275000,41.3,35.866667
1276000,42.3,37.8
1277000,42.433333,36.966667
1278000,42.266667,36.433333
1279000,43.666667,38.033333
1280000,45.433333,43.9
1281000,42.466667,36.966667
1282000,42.4,36.733333
1283000,42.733333,37.133333
1284000,42.966667,37.133333
1285000,41.633333,36.266667
1286000,43.033333,37.533333
1287000,43.4,37.566667
1288000,43.1,37.7
1289000,43.7,37.5
1290000,39.933333,34.433333
1291000,43.1,37.4
1292000,43.6,37.633333
1293000,42.8,37.433333
1294000,43.433333,37.533333
1295000,42.533333,37
1296000,43.3,37.333333
1297000,43.466667,38.166667
1298000,43.7,38.133333
1299000,43.533333,37.866667
1300000,40.466667,35.233333
1301000,44.033333,38.366667
1302000,43.7,37.966667
1303000,44.033333,38.8
1304000,44.766667,38.566667
1305000,42.866667,37.166667
1306000,44.2,39.133333
1307000,44.2,38.366667
1308000,44.733333,38.633333
1309000,44.366667,38.6
1310000,40.7,35.733333
1311000,44.533333,38.866667
1312000,44.5,38.933333
1313000,44.7,39
1314000,54.333333,38.933333
1315000,44.1,38.2
1316000,44.7,38.866667
1317000,44.933333,39.2
1318000,45.1,39
1319000,45.466667,39.7
1320000,41.333333,35.966667
1321000,45.2,39.866667
1322000,45.2,39.6
1323000,45.466667,39.266667
1324000,45.433333,39.866667
1325000,44.433333,38.9
1326000,46.033333,40.3
1327000,45.566667,40.166667
1328000,46.233333,40.1
1329000,46.233333,40.233333
1330000,41.866667,36.266667
1331000,45.933333,40.066667
1332000,46.4,40.566667
1333000,46.3,40.466667
1334000,46.033333,40.766667
1335000,44.933333,39.266667
1336000,46.233333,40.566667
1337000,46.166667,40.466667
1338000,46.766667,40.733333
1339000,46.6,40.866667
1340000,42.666667,37.166667
1341000,46.866667,41.033333
1342000,46.833333,40.633333
1343000,46.3,40.766667
1344000,47.166667,41.066667
1345000,45.966667,40.3
1346000,46.766667,41.1
1347000,46.833333,41.266667
1348000,46.7,41.533333
1349000,46.833333,41.2
1350000,42.933333,37.666667
1351000,47.233333,41.266667
1352000,47.5,42
1353000,47.466667,41.933333
1354000,47.466667,41.533333
1355000,46.466667,40.6
1356000,47.666667,41.833333
1357000,47.333333,41.7
1358000,48.6,42.066667
1359000,58.266667,41.933333
1360000,43.566667,38.266667
1361000,48.433333,42.133333
1362000,48.133333,42.7
1363000,48,42.2
1364000,48.366667,42.566667
1365000,47.233333,41.433333
1366000,48.4,42.3
1367000,48.633333,42.766667
1368000,48.6,42.5
1369000,48.766667,42.5
1370000,43.866667,38.466667
1371000,48.933333,42.566667
1372000,49.1,42.3
1373000,48.933333,42.766667
1374000,49.033333,43.266667
1375000,48.333333,42.233333
1376000,49.2,43.2
1377000,49.233333,43
1378000,48.733333,42.833333
1379000,48.766667,42.8
1380000,45,39.066667
1381000,49.266667,43.733333
1382000,49.633333,43.266667
1383000,49.933333,43.733333
1384000,49.366667,43.466667
1385000,48.433333,43
1386000,49.8,43.666667
1387000,50.5,44.266667
1388000,50.233333,43.833333
1389000,49.766667,44.066667
1390000,45.566667,39.466667
1391000,50.233333,44.3
1392000,50.433333,44.033333
1393000,50.266667,44.133333
1394000,50.233333,44.466667
1395000,49.366667,44.033333
1396000,50.9,44.733333
1397000,50.533333,44.1
1398000,50.7,44.866667
1399000,50.266667,44.166667
1400000,46.333333,40.733333
1401000,61.633333,44.166667
1402000,50.933333,44.833333
1403000,51.166667,45.133333
1404000,51.466667,47.733333
1405000,49.9,44.1
1406000,52.466667,46.1
1407000,50.9,44.433333
1408000,51.866667,45.433333
1409000,51.566667,45.333333
1410000,46.333333,40.366667
1411000,51.7,45.666667
1412000,51.5,45.533333
1413000,52.4,45.666667
1414000,51.8,45.7
1415000,51.1,44.666667
1416000,51.833333,45.9
1417000,52.166667,45.866667
1418000,51.966667,45.666667
1419000,52.466667,45.766667
1420000,47.3,41.2
1421000,51.766667,45.833333
1422000,52.8,46.433333
1423000,57.166667,48.8
1424000,54.8,47.066667
1425000,53.733333,46.8
1426000,53.866667,47.7
1427000,54.566667,47.933333
1428000,53.933333,47.566667
1429000,54.233333,47.333333
1430000,48.866667,42.566667
1431000,54.5,47.933333
1432000,55.1,48.266667
1433000,55.3,48.566667
1434000,55.533333,49.033333
1435000,53.766667,47.3
1436000,55.133333,48.433333
1437000,54.733333,48.466667
1438000,55.733333,48.833333
1439000,56,49.033333
1440000,50.3,46.766667
1441000,55.466667,49.066667
1442000,55.233333,48.166667
1443000,54.9,48.066667
1444000,55.866667,48.966667
1445000,54.833333,48.666667
1446000,55.333333,49
1447000,55.366667,48.733333
1448000,56.566667,49.6
1449000,55.366667,48.466667
1450000,49.833333,43.5
1451000,56.466667,49.166667
1452000,56.733333,50
1453000,56.633333,49.466667
1454000,56.233333,49.266667
1455000,55.566667,49.133333
1456000,57.566667,51.366667
1457000,55.7,49.066667
1458000,56.433333,49.533333
1459000,57.433333,50.466667
1460000,50.033333,43.933333
1461000,56.633333,49.933333
1462000,57.066667,50.133333
1463000,56.933333,50.2
1464000,57.4,50.566667
1465000,56.8,49.866667
1466000,57.366667,51.266667
1467000,56.966667,50.866667
1468000,57.9,50.566667
1469000,57.466667,51.066667
1470000,51,44.466667
1471000,57.6,50.233333
1472000,57.3,50.333333
1473000,57.6,50.966667
1474000,58.266667,51.033333
1475000,57.866667,50.3
1476000,57.933333,50.966667
1477000,57.533333,50.333333
1478000,57,50.3
1479000,56.8,49.9
1480000,51.733333,44.433333
1481000,56.866667,50.3
1482000,57.433333,51.433333
1483000,57.9,51.233333
1484000,57.266667,50.533333
1485000,56.433333,49.933333
1486000,58.033333,50.466667
1487000,57.2,50.5
1488000,57.933333,50.933333
1489000,57.733333,51.166667
1490000,51.4,45.1
1491000,57.866667,51.333333
1492000,57.4,51.133333
1493000,57.4,50.533333
1494000,57.833333,50.8
1495000,59.6,52.166667
1496000,58.3,52.066667
1497000,58.033333,51.333333
1498000,58.266667,51
1499000,60.133333,52.3
1500000,51.8,45.833333
1501000,58.266667,51.366667
1502000,58.133333,51.733333
1503000,58.666667,51.733333
1504000,58.966667,51.766667
1505000,58.233333,51.233333
1506000,59.333333,52
1507000,58.033333,51.6
1508000,59.2,52.166667
1509000,58.866667,51.933333
1510000,52.5,45.833333
1511000,59.3,52.466667
1512000,59.333333,52.333333
1513000,59.333333,52.566667
1514000,59.566667,52.5
1515000,58.5,51.866667
1516000,59.433333,52.533333
1517000,59.733333,52.5
1518000,59.966667,52.866667
1519000,59.7,52.933333
1520000,53.333333,47.2
1521000,60.033333,53.3
1522000,60.533333,53.066667
1523000,60.266667,53.5
1524000,60.2,53.333333
1525000,60.533333,53.566667
1526000,60.366667,53.766667
1527000,59.866667,53.433333
1528000,60.4,53.466667
1529000,60.933333,53.633333
1530000,53.666667,47.133333
1531000,60.966667,53.666667
1532000,60.666667,53.866667
1533000,60.666667,53.933333
1534000,61.1,54.166667
1535000,60.833333,53.9
1536000,61.2,54.5
1537000,60.833333,54.1
1538000,60.9,53.8
1539000,61.333333,53.733333
1540000,54.4,47.633333
1541000,61.633333,54.1
1542000,61.466667,54.266667
1543000,60.566667,53.466667
1544000,61.433333,54.4
1545000,61.466667,54.766667
1546000,61.8,55.033333
1547000,62.233333,55.166667
1548000,62.633333,54.966667
1549000,61.533333,54.666667
1550000,55,48.533333
1551000,61.9,54.4
1552000,62.366667,55.366667
1553000,62.533333,55.166667
1554000,62.966667,55.233333
1555000,62.566667,55.366667
1556000,62.866667,55.9
1557000,62.1,54.933333
1558000,63.1,55.966667
1559000,62.9,55.833333
1560000,56.466667,49.6
1561000,63.566667,56.133333
1562000,62.5,55.666667
1563000,63.433333,56.333333
1564000,64.566667,58.4
1565000,63.733333,56.666667
1566000,63.466667,56.266667
1567000,63.633333,56.833333
1568000,63.566667,56.9
1569000,64.266667,57.266667
1570000,56.766667,49.533333
1571000,64,56.466667
1572000,63.433333,57.433333
1573000,63.933333,56.7
1574000,64.066667,56.8
1575000,63.833333,57.166667
1576000,64.566667,57.6
1577000,65.033333,57.3
1578000,65.2,57.166667
1579000,64.4,57.366667
1580000,57.4,50.3
1581000,65.333333,57.633333
1582000,65.166667,57.7
1583000,65.533333,58.166667
1584000,65.333333,57.733333
1585000,65.033333,57.7
1586000,65.533333,58.233333
1587000,65.766667,58.466667
1588000,65.133333,57.633333
1589000,66.366667,58.333333
1590000,57.866667,50.9
1591000,65.9,58.666667
1592000,65.666667,58.5
1593000,65.1,57.766667
1594000,65.866667,58.566667
1595000,66.533333,58.3
1596000,66.466667,59.2
1597000,66.233333,58.933333
1598000,65.666667,58.333333
1599000,65.7,58.5
1600000,64.633333,60.1
1601000,65.733333,58.333333
1602000,66.766667,59.466667
1603000,66.433333,59.333333
1604000,66.466667,59.2
1605000,66.533333,59.133333
1606000,66.9,59.4
1607000,65.666667,58.333333
1608000,67.533333,59.733333
1609000,66.933333,59.7
1610000,59.3,52.633333
1611000,67.333333,59.766667
1612000,66.9,60.133333
1613000,66.766667,59.233333
1614000,67.466667,60.233333
1615000,67.733333,60.066667
1616000,67.966667,60.133333
1617000,67.633333,60.9
1618000,68.533333,60.666667
1619000,68.466667,60.233333
1620000,59.866667,52.533333
1621000,68.4,60.6
1622000,68.766667,60.866667
1623000,68.733333,60.966667
1624000,68.5,60.833333
1625000,68.933333,61.6
1626000,68.733333,61.366667
1627000,68.7,61.1
1628000,69.033333,61.333333
1629000,69.3,61.966667
1630000,61.1,53.466667
1631000,68.966667,62.166667
1632000,69.066667,61.433333
1633000,69.866667,62.1
1634000,69.7,61.5
1635000,69.033333,61.333333
1636000,69.066667,61.966667
1637000,69.733333,62
1638000,69.633333,62.033333
1639000,69.9,61.766667
1640000,61.333333,54.166667
1641000,70.233333,62.666667
1642000,70.266667,62.066667
1643000,69,62.2
1644000,70.166667,62.366667
1645000,70.866667,63.433333
1646000,70.266667,63.2
1647000,70.633333,62.866667
1648000,70.4,62.833333
1649000,70.566667,63.433333
1650000,62.2,55.233333
1651000,70.033333,62.133333
1652000,71.266667,63.3
1653000,71.133333,63.666667
1654000,71.233333,63.133333
1655000,71.3,64.133333
1656000,71.533333,63.566667
1657000,70.033333,62.966667
1658000,71.4,63.6
1659000,71.9,64.5
1660000,63.333333,55.9
1661000,71.933333,64.233333
1662000,72.066667,64.166667
1663000,71.833333,64.9
1664000,72,64.7
1665000,71.866667,64.1
1666000,72.366667,64.566667
1667000,84.4,64.5
1668000,72.2,64.833333
1669000,72.7,64.666667
1670000,63.5,55.9
1671000,73,64.866667
1672000,72.966667,65.366667
1673000,73.333333,67.6
1674000,73.433333,65.3
1675000,72.9,64.833333
1676000,73.766667,65.266667
1677000,74.033333,65.233333
1678000,73.2,64.733333
1679000,74.033333,65.933333
1680000,63.933333,57.1
1681000,73.933333,65.966667
1682000,73.433333,65.866667
1683000,73.566667,65.766667
1684000,74,66.033333
1685000,73.033333,65.333333
1686000,74.4,66.233333
1687000,73.9,66.033333
1688000,73.8,66.066667
1689000,74.333333,66.833333
1690000,64.833333,57.466667
1691000,74.5,66.5
1692000,74.9,66.433333
1693000,73.633333,65.566667
1694000,75.966667,67.333333
1695000,75.466667,66.833333
1696000,76.2,68.3
1697000,75.266667,66.9
1698000,75.333333,67.166667
1699000,73.733333,66.066667
1700000,66.033333,58.333333
1701000,75.866667,67.5
1702000,75.833333,67.933333
1703000,75.6,67.3
1704000,75.233333,68
1705000,75.3,67.166667
1706000,75.933333,68.133333
1707000,74.666667,66.8
1708000,76.2,68.166667
1709000,75.733333,68.233333
1710000,66.866667,59.066667
1711000,76.266667,68.133333
1712000,76.433333,68.9
1713000,76.6,68.066667
1714000,89.533333,68.633333
1715000,76.433333,68.1
1716000,76.6,68.533333
1717000,76.8,68.733333
1718000,76.733333,68.866667
1719000,90.2,69.133333
1720000,67.833333,59.866667
1721000,77.233333,69.5
1722000,78.666667,69.9
1723000,83.7,75.766667
1724000,80.733333,71.833333
1725000,78.633333,70.7
1726000,80.2,71.733333
1727000,80,71.366667
1728000,80,71.566667
1729000,79.633333,72.033333
1730000,69.766667,61.633333
1731000,80.8,71.733333
1732000,81.6,71.833333
1733000,80.933333,72.066667
1734000,80.766667,72
1735000,80.533333,71.966667
1736000,81.6,73.266667
1737000,82.3,73.3
1738000,87,79.066667
1739000,86.4,77.666667
1740000,70.3,62.533333
1741000,81.666667,72.866667
1742000,81.266667,73.8
1743000,81.033333,71.966667
1744000,82.1,73.433333
1745000,81.266667,72.8
1746000,81.3,72.833333
1747000,81.966667,74
1748000,81.433333,72.766667
1749000,80.2,72.633333
1750000,70.833333,63.433333
1751000,80.133333,72.033333
1752000,82.666667,73.633333
1753000,82.366667,74.1
1754000,83.2,74.233333
1755000,81.333333,72.833333
1756000,83.933333,74.733333
1757000,80.8,72.866667
1758000,83.233333,74.866667
1759000,83.433333,74.433333
1760000,72.533333,67.966667
1761000,83.433333,74.966667
1762000,81.133333,73.966667
1763000,81.466667,72.933333
1764000,82.066667,73.033333
1765000,79.966667,72.4
1766000,81.433333,73.8
1767000,81.866667,72.866667
1768000,81.266667,73.833333
1769000,81.866667,73.2
1770000,71.366667,63.5
1771000,82.066667,73.933333
1772000,81.9,73.1
1773000,81.4,74.033333
1774000,83.033333,73.766667
1775000,80.966667,73.6
1776000,82.9,73.5
1777000,82.666667,74.233333
1778000,82.333333,75.066667
1779000,82.3,74.533333
1780000,71.966667,63.733333
1781000,84.1,75.433333
1782000,83,74.733333
1783000,82.866667,74.733333
1784000,82.433333,74.233333
1785000,81.9,73.966667
1786000,82.8,74.433333
1787000,83.133333,74.733333
1788000,83.466667,74.666667
1789000,85.966667,76.766667
1790000,74.966667,66.4
1791000,86.1,76.766667
1792000,86,77.4
1793000,85.1,75.833333
1794000,86.166667,77.466667
1795000,85.6,77.1
1796000,94.366667,87.2
1797000,87,77.433333
1798000,86.766667,78.266667
1799000,86.5,77.1
1800000,76,67.833333
1801000,85.633333,76.233333
1802000,87.966667,78.766667
1803000,86.466667,77.933333
1804000,87.033333,78.166667
1805000,86.366667,77.466667
1806000,88.066667,79
1807000,86.1,77.533333
1808000,87.866667,78.833333
1809000,88.133333,79.333333
1810000,76.633333,67.7
1811000,88.633333,79.433333
1812000,88.266667,79.566667
1813000,88.5,79.833333
1814000,88.633333,79.333333
1815000,87.866667,78.2
1816000,88.833333,80.166667
1817000,88.966667,79.9
1818000,89.366667,80.066667
1819000,90.5,80.7
1820000,76.6,68.2
1821000,89.266667,80.3
1822000,88.966667,80.033333
1823000,90.333333,81
1824000,89.1,80.7
1825000,88.766667,79.966667
1826000,89.566667,80.4
1827000,89.4,79.933333
1828000,86.933333,78.866667
1829000,87.133333,78.866667
1830000,76.133333,68.266667
1831000,88.1,78.633333
1832000,87.6,78.966667
1833000,88.066667,79.233333
1834000,87.966667,79.3
1835000,86.9,77.633333
1836000,87.866667,79.266667
1837000,88,79.466667
1838000,88.133333,79.433333
1839000,88.5,79.866667
1840000,77.266667,68.633333
1841000,88.366667,79.633333
1842000,88.566667,80.033333
1843000,86.966667,78.4
1844000,91.166667,83.1
1845000,87.333333,78.9
1846000,88.566667,80.933333
1847000,90.2,81.533333
1848000,88.7,80.266667
1849000,101.9,79.8
1850000,77.6,68.833333
1851000,87.633333,78.833333
1852000,89.433333,80
1853000,89.733333,80.6
1854000,89.733333,80.966667
1855000,88.433333,79.6
1856000,89.666667,81.066667
1857000,88.133333,79.533333
1858000,89.9,81.4
1859000,89.966667,81.7
1860000,78.2,69.966667
1861000,90.333333,82.066667
1862000,94,85.433333
1863000,90.233333,82.266667
1864000,91.066667,82.266667
1865000,89.8,80.166667
1866000,90.033333,81.633333
1867000,91,82.333333
1868000,90.8,81.966667
1869000,90.866667,82
1870000,79.733333,71
1871000,90.966667,82.566667
1872000,91.366667,82.9
1873000,91.466667,82.633333
1874000,91.8,82.933333
1875000,90.4,81.166667
1876000,92,83
1877000,92.133333,83.3
1878000,91.3,83.533333
1879000,92.433333,82.566667
1880000,80.033333,72
1881000,92.533333,83.233333
1882000,93.133333,83.366667
1883000,92.566667,83.666667
1884000,92.466667,83.433333
1885000,91.233333,82.7
1886000,92.8,83.866667
1887000,93.7,83.5
1888000,92.9,83.333333
1889000,92.966667,84.033333
1890000,81.033333,72.7
1891000,93.066667,83.666667
1892000,92.766667,84.8
1893000,91.9,82.4
1894000,93.266667,84.566667
1895000,92.233333,83.4
1896000,93.466667,84.466667
1897000,93.3,84.533333
1898000,93.433333,84.666667
1899000,91.6,82.866667
1900000,81.8,73.5
1901000,91.633333,82.733333
1902000,94.233333,85.033333
1903000,94.066667,85.2
1904000,93.8,85.4
1905000,92.833333,83.766667
1906000,93.633333,85.2
1907000,93.1,84.1
1908000,94.833333,85.433333
1909000,94.833333,85.566667
1910000,83.066667,74.1
1911000,94.733333,85.533333
1912000,94.433333,85.233333
1913000,95.066667,86.2
1914000,95.366667,86.366667
1915000,93.533333,85.3
1916000,95.833333,86.466667
1917000,95.5,86.433333
1918000,97.566667,87.8
1919000,95.666667,86.733333
1920000,90.666667,88.566667
1921000,95.933333,87.166667
1922000,95.733333,86.833333
1923000,95.266667,85.966667
1924000,96.366667,87.733333
1925000,95.366667,85.833333
1926000,97.066667,87.433333
1927000,96.3,86.7
1928000,96.433333,87.933333
1929000,96.5,87.366667
1930000,84.933333,75.5
1931000,97.4,87.766667
1932000,96.833333,87.966667
1933000,97.166667,87.8
1934000,96.833333,88.333333
1935000,97.433333,88.3
1936000,96.933333,88.166667
1937000,97.4,88.066667
1938000,97.333333,88.4
1939000,98.266667,88.966667
1940000,85.433333,76.966667
1941000,98.266667,88.7
1942000,97.7,88.966667
1943000,96.3,86.6
1944000,98.133333,88.666667
1945000,96.466667,87.433333
1946000,99.233333,89.133333
1947000,97.733333,88.533333
1948000,98.366667,89.1
1949000,95.933333,86.666667
1950000,86.033333,77.566667
1951000,96.733333,87.233333
1952000,98.9,89.866667
1953000,99.433333,89.5
1954000,99.6,90.033333
1955000,97.566667,88.5
1956000,99.1,89.9
1957000,97.366667,87.933333
1958000,100.833333,90.766667
1959000,100.166667,90.566667
1960000,86.9,78
1961000,99.666667,90.5
1962000,100.066667,90.866667
1963000,100.033333,90.433333
1964000,99.566667,90.333333
1965000,113.7,89.6
1966000,100.733333,90.6
1967000,100.4,90.9
1968000,99.633333,90.6
1969000,100.4,91.3
1970000,87.966667,79.066667
1971000,100.7,90.933333
1972000,100.233333,91.8
1973000,100.4,91.266667
1974000,101.433333,91.633333
1975000,99.533333,89.9
1976000,101.333333,92.033333
1977000,103.033333,92.766667
1978000,101.7,91.7
1979000,101.366667,92.066667
1980000,89.2,80.2
1981000,101.933333,92.233333
1982000,101.366667,92.333333
1983000,101.7,92.4
1984000,101.733333,92.4
1985000,102.666667,92.333333
1986000,102.233333,92.833333
1987000,102.6,93.366667
1988000,103.266667,93.033333
1989000,102.266667,92.833333
1990000,90.033333,81.1
1991000,102.866667,93.133333
1992000,102.766667,93.6
1993000,100.8,91.033333
1994000,103.1,93.5
1995000,101.2,91.633333
1996000,103.033333,93.433333
1997000,103.333333,93.633333
1998000,103.766667,93.766667
1999000,101.333333,91.766667
2000000,90.466667,80.833333
2001000,101.433333,92.3
2002000,103.666667,94
2003000,103.766667,94.3
2004000,103.733333,94.133333
2005000,102.233333,92.933333
2006000,103.933333,94.933333
2007000,101.3,92.2
2008000,104.6,94.633333
2009000,105.2,95.433333
2010000,92.166667,82.5
2011000,104.166667,94.966667
2012000,104.4,95.1
2013000,104.533333,95.433333
2014000,106.2,95.666667
2015000,103.4,93.466667
2016000,105.333333,95.633333
2017000,105,95.633333
2018000,105.433333,95.866667
2019000,105,96.2
2020000,93.133333,83.8
2021000,105.5,96.066667
2022000,105.6,96.4
2023000,105.633333,95.933333
2024000,105.466667,96.3
2025000,104.066667,94.433333
2026000,106.733333,96.366667
2027000,106.333333,96.066667
2028000,106.533333,96.566667
2029000,106.6,96.8
2030000,93.7,84.233333
2031000,106.366667,97.1
2032000,106,96.766667
2033000,106.733333,96.766667
2034000,108.566667,98.3
2035000,104.9,95.3
2036000,106.7,97.266667
2037000,107.533333,97.1
2038000,107.4,97.6
2039000,107.5,97.666667
2040000,95.366667,85.466667
2041000,108.1,99.133333
2042000,107.7,98.066667
2043000,105.366667,96
2044000,107.466667,98.166667
2045000,106.1,96.533333
2046000,108.2,98.366667
2047000,108.066667,98.633333
2048000,108.933333,99
2049000,111.666667,106.4
2050000,95.566667,86
2051000,106.166667,96.5
2052000,108.033333,98.5
2053000,109.033333,98.9
2054000,108.633333,98.966667
2055000,107.366667,97.2
2056000,108.766667,99.233333
2057000,107.633333,97.9
2058000,109.466667,99.633333
2059000,109.2,99.566667
2060000,96,86.666667
2061000,109.3,99.333333
2062000,109.533333,99.9
2063000,109.766667,99.9
2064000,109.666667,99.566667
2065000,107.9,97.866667
2066000,109.966667,100.3
2067000,110.6,100.4
2068000,110.366667,100.666667
2069000,117.6,107.2
2070000,110.1,105.4
2071000,132.166667,126.966667
2072000,157.333333,141.2
2073000,116.633333,105.733333
2074000,127.633333,120.333333
2075000,116.133333,106.833333
2076000,113.9,103.8
2077000,117.166667,108.8
2078000,115.5,104.6
2079000,114.3,105.2
2080000,101.433333,93.333333
2081000,112.9,103.3
2082000,113.233333,102.766667
2083000,114.1,103.133333
2084000,113.633333,103.833333
2085000,112.733333,102.833333
2086000,115.2,103.9
2087000,115.3,104.666667
2088000,114.6,104.233333
2089000,114.6,104.3
2090000,101.533333,91.533333
2091000,130.833333,104.433333
2092000,114.866667,104.4
2093000,112.166667,101.833333
2094000,115.566667,105.533333
2095000,114.233333,103.5
2096000,116.1,105.2
2097000,115.633333,105.3
2098000,116,105.433333
2099000,113.3,103.2
2100000,102.533333,92.733333
2101000,113.833333,103.433333
2102000,116.433333,105.8
2103000,116.7,106.5
2104000,117.066667,106.766667
2105000,114.633333,104.166667
2106000,116.966667,106.566667
2107000,114.066667,104.033333
2108000,114.5,103.033333
2109000,113.8,103.766667
2110000,101.7,91.233333
2111000,114.733333,103.833333
2112000,113.766667,103.8
2113000,114.4,103.866667
2114000,114.266667,104.433333
2115000,112.533333,101.833333
2116000,114.3,103.866667
2117000,114.333333,104.566667
2118000,114.866667,103.366667
2119000,114.466667,104.833333
2120000,102.233333,92.566667
2121000,115.3,105.033333
2122000,115.333333,104.966667
2123000,115.466667,106.066667
2124000,117.4,105.833333
2125000,114,103.333333
2126000,115.333333,104.666667
2127000,115.766667,105.8
2128000,115.933333,105.866667
2129000,116.166667,105.766667
2130000,103.2,93.266667
2131000,116.5,105.7
2132000,116.033333,105.533333
2133000,115.8,105.7
2134000,115.933333,105.666667
2135000,114.633333,103.833333
2136000,116.733333,105.9
2137000,116.7,106.266667
2138000,116.466667,106.266667
2139000,116.7,106.266667
2140000,104.533333,94.2
2141000,117.1,106.4
2142000,117.066667,106.333333
2143000,116.033333,104.333333
2144000,117.9,107.366667
2145000,115.633333,104.833333
2146000,117.066667,106.966667
2147000,117.8,107.366667
2148000,117.166667,107.433333
2149000,115,104.633333
2150000,104.966667,94.966667
2151000,115.6,105.4
2152000,117.9,107.366667
2153000,117.966667,107.166667
2154000,118.266667,107.633333
2155000,116.4,105.266667
2156000,118.733333,107.966667
2157000,127.866667,117.133333
2158000,119.333333,107.7
2159000,118.233333,108.1
2160000,106.6,97
2161000,118.733333,108.9
2162000,118.766667,108.466667
2163000,119.433333,108.666667
2164000,119,108.733333
2165000,116.9,106.5
2166000,119.666667,108.866667
2167000,119.566667,109.266667
2168000,119.566667,109.266667
2169000,120.4,109.266667
2170000,107.3,97.066667
2171000,119.566667,108.966667
2172000,119.933333,109.4
2173000,120.866667,109.433333
2174000,119.233333,108.933333
2175000,118.266667,107.266667
2176000,120.166667,109.9
2177000,120.866667,109.733333
2178000,121.033333,109.966667
2179000,121.1,110.466667
2180000,108.533333,98.9
2181000,120.766667,110.366667
2182000,121.133333,110.6
2183000,121.633333,111.033333
2184000,120.6,110.833333
2185000,119.033333,108.7
2186000,121.1,110.333333
2187000,122.2,111.233333
2188000,122.033333,110.833333
2189000,121.833333,111.033333
2190000,110.133333,99.133333
